Genes	N.Sequences	N.Proteotypic.Sequences	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-A5_1_8407.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-A6_1_8401.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-B5_1_8388.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-B6_1_8355.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-C5_1_8389.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-C6_1_8356.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-D5_1_8386.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-D6_1_8374.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-E4_1_8366.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-E5_1_8349.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-E6_1_8375.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-F4_1_8382.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-F5_1_8411.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-F6_1_8376.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-G4_1_8383.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-G5_1_8412.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-G6_1_8370.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-H4_1_8406.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-H5_1_8400.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-H6_1_8384.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-A2_1_8365.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-A3_1_8387.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-B2_1_8369.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-B3_1_8350.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-C2_1_8416.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-C3_1_8351.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-D2_1_8417.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-D3_1_8390.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-E1_1_8414.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-E2_1_8435.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-E3_1_8380.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-F1_1_8395.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-F2_1_8436.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-F3_1_8385.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-G1_1_8399.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-G2_1_8378.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-G3_1_8392.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-H1_1_8364.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-H2_1_8379.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-H3_1_8393.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-A8_1_8391.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-A9_1_8420.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-B8_1_8367.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-B9_1_8427.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-C8_1_8368.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-C9_1_8428.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-D8_1_8357.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-D9_1_8429.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-E7_1_8404.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-E8_1_8358.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-E9_1_8430.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-F7_1_8405.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-F8_1_8359.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-F9_1_8402.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-G7_1_8394.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-G8_1_8360.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-G9_1_8403.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-H7_1_8377.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-H8_1_8361.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-H9_1_8381.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-A11_1_8431.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-A12_1_8425.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-B11_1_8432.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-B12_1_8426.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-C11_1_8433.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-C12_1_8408.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-D11_1_8362.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-D12_1_8409.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-E10_1_8415.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-E11_1_8363.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-E12_1_8410.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-F10_1_8352.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-F11_1_8418.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-F12_1_8434.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-G10_1_8353.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-G11_1_8419.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-G12_1_8413.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-H10_1_8354.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-H11_1_8424.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-H12_1_8437.d
CCT7	13	13	1997.59	1473.52	1599.12	1724.66	1789.83	1901.79	1889.83	1373.88	2131.94	1665.25	1840.92	1750.51	1645.99	1842.33	1494.17	1924	1761.05		1697.2	1768.99	1795.16	1926.66	2485.96	1802.08	1989.47	1837.9	2099.73	2147.88	2233.17	2805.32		2010.88	2059.89	2064.23	1990.21	1990.55	1766.72	1667.98		1739.73	1266.33	1351.39	1326.02	1394.94	1174.9	1847.58	1551.73	1413.22	1330.4	1536.92	1397.63	1652.16	1199.1	1297.27	1789.64	1486.09	1486.65	1890.49	1435.39	1749.26	1605.75	1316.63	1518.72	1089.49	1972.7	1869.85	1467.39	1903.71	1123.97	1301.59	1562.12	1334.55	1666.28	1661.07	1308.74	1750.26	1291.19	1437.53	1733.58	1383.15
CCT8	15	15	3943.96	3021.37	2920.79	2722.6	3011.04	3534.88	2550.36	3072.27	3246.34	3089.71	3032.39	2866.79	3309.18	3267.75	3399.5	3249.84	3499.77		3435.01	3083.69	3787.08	3035.6	4656.99	3115.29	3669.21	3087.43	4148.16	3506.3	3065.82	4866.88		3434.71	3350.39	3608.81	3571.83	3257.24	3780.16	3231.65		3118.01	3129.01	2704.62	3440.35	3373.56	2765.67	3186.39	3204.45	2884.13	3156.26	2902.82	3206.07	2995.33	2267.33	2558.65	3180.33	3137.75	3101.03	3120.2	3095.59	3358.53	2715.22	2894.12	3145.98	2331.68	3656.47	3152.58	3480.05	3541.71	2677.51	2947.61	2722.63	2523.61	3162.94	3437.44	3233.24	2360.64	2659.68	2792.52	3152.03	2659.36
CD14	5	5	297.753		1860.21	375.797																																					1767.28	2259.17	907.257	2123.73	810.812	571.39	546.104	1158.82	1163.76	1457.62	2401.56	1255.56		2996.86	670.555	1027.62	1442.66	1538.74	724.029	1245.91	1029.32	594.152	836.694		837.589	1382.74	662.727	968.374	970.138	1510.26			1053.66	625.94	3036.04	872.561		1122.01	1517.35	141.074
CD177	2	2			853.021	473.935		589.4																																				772.719	539.604		487.165	3081.9										290.327							495.583		586.901			507.515					677.835							
CD1C	1	1													291.483																																	1257.34																																		
CD2AP	1	1		166.356	535.827						311.643				339.984				256.475		193.721				402.139	531.764						310.856		688.019		542.613							463.256	325.199	377.763				371.455									235.638	403.54			426.304	255.794	564.052			316.425	495.707	295.311	141.417				498.387	297.098						430.449	
CD36	6	6			390.289							1157.15																															853.001	418.436	999.888	988.131	1050.11	254.181	616.387	679.517	1340.17	674.986	529.028	536.389		648.923	1178.02	579.006	737.625	464.579	676.265	511.41				447.72								207.45			755.029		404.819			391.727
CD44	3	3	1979.07	1455.5	777.402	1692.85	1353.64	1223.78	1817.86	481.391	883.591	1471.54		992.861	1794.46	802.057	1122.94	1887.72	1492.48		1739.92	1199.75	2455.18	2870.35	2824.7	1841.5	1536.66	1828.89	2423.2	1471.81		1709.9		1956.12	1279.43	1538.79	1363.13	1250.26	2355.3	2018.44		2961.33		1311.46	686.516	934.097	481.488	943.02		651.521	856.065	751.62					1112	545.007	920.023	764.547	848.871	678.729	1497.46	1031.05	1753.36	1722.51	1562.64	1752.81	1600.27	1559.03	1019.01	1208.05	1278.18	1228.69	2351.17	1114.01	893.417	1069.34	1218.99	1020.57	1411.95	1227.71
CD59	1	1	1608.15	1667.99		1224.25	531.653	527.514	926.608		1286.09				352.972	385.762	557.81	1155.11	566.585		937.207	573.417																					516.518	1651.89	497.114		519.567											303.173							887.041	533.138		817.694		923.013			560.047									
CD70	1	1																								1046.84				471.159																																																				
CD74	1	1																																										161.225				161.431										85.5912		160.142			881.649	393.407	574.723		382.032	740.601	224.833	255.73	323.49	481.892	769		251.606	589.77	350.701	858.568	331.544		1008.29	215.691
CD84	1	1																																											421.909					219.61		404.829					500.505		178.48				370.402	311.543		223.82	157.931	684.414	450.268	235.352	338.265		329.259	370.03	434.769	311.051				263.788		139.002
CD9	3	3	397.788		1211.7			768.172	835.39						723.531			109.703																					471.585					1382.92	2358.21	1040.27	1062.28	341.631	1093.39	740.983	1465.7	2158.49					2990.2	1477.58	961.049		1306.15	1131.32	792.393	1417.76		3115.45	1432.37	2063.25	4016.02	692.594	621.393	976.235	1747.23	1516.03	1488.65	697.622	2659.37	981.215	3485.08	740.123		961.238
CD99	1	1	3726.57	3613.9	816.789	1079.67	713.478	509.671	5692.95	1906.61	6029.33	506.685	1448.07	712.085	1194.44	1409.38	890.503	2130.53	1125.09		1665.27	1521.88	450.47	1073.5	534.54	1226.97	467.053	1052.42	598.213	1803.69		463.244		734.151		701.404		525.203	817.227	713.906		1035.51	439.931	392.364	728.595	567.399					743.394	314.105	444.502				685.239	859.017	622.343	648.392	1179.4		407.039		303.539		313.038	422.612		347.785		351.455	316.054	257.782	356.665		154.632			341.43	428.646	235.951
CDA	1	1																																														446.87																																		
CDC37	3	3	1346.51	1222.04	920.503	888.997		965.25	1614.08	753.146	1217.91		1378.6			696.587	885.048	1401.82	782.47		1141.71	770.58	1582.84	1669.14	1081.51	1457.69	1944.4	1720.06	1221.45	2124.58		1832.07		1307.49	2482.15	1683.12	1326.9	1729.58	1420.33	940.543			1059.21	984.662	1045.51	1277.66	843.919	761.734		973.462	1307.03	1697.92					1014.03	908.78	1157.39	914.193	866.3	528.531	896.241	701.942	1141.9	697.131	1049.83	1203.03	1161.22	1149.67	891.022			937.029	837.536	960.789	724.946	412.411	864.134		1054.8	1907.95
CDC42	5	5	3767.17	2854.5	2692.27	1929.74	2157.59	2077.45	2331.41	2782.13	3497.77	2938.4	1875.09	1976.47	2208.7	2642.42	1926.26	1990.67	2662.13		2203.29	2328	1669.72	1622.06	1996.97	1827.46	1939.77	2191.94	1700.94	1767.86	2520.91	1857.65		1753.99	1660.35	1911.85	1976.92	1602.6	1582.81			1932.85	2985.18	2909.68	3074.78	3632.92	3097.37	5439.92	3038.33	3474.78	3091.42	3610.8	3396.97	3438.59	2643.11	3069.97	3860.95	2805.67	3866.11	3018.95	1999.61	3272.32	2706.46	2527.19	2506.39	2069.55	3036.48	2808.72	2763.85	3111.27	2274.65	2248.6	3020.16	2198.2	2610.83	2961.28	2553.46	3521.4	2394.34	2087.42	3144.85	2636.45
CDC42BPB	1	1		125.243					90.9651																																																	174.222																								
CDC42EP5	1	1		325.719							189.16																																																																							
CDC5L	2	2	247.729	132.438	392.637	321.81	322.058	437.484	326.857	183.145	271.301	228.21		470.202		360.386	270.297	200.214	288.978		330.819			326.578	509.093	295.082	454.986	311.799	595.964	459.103		680.075			401.598			398.417	370.047	474.019				203.788			199.337	483.227	299.063	279.183	315.384	306.53				221.405		267.083					293.674				263.569	340.41		326.496	372.529	354.214	317.817	242.778	316.316	328.313		200.072	315.458	263.622		276.948
CDH1	3	3														263.838			313.67				235.308																	379.801				1285.12													184.078	299.674							460.902			696.765					475.028		954.534			372.381				249.57
CDH2	1	1	399.546		306.137				257.312							380.309		350.616																																																																
CDK1	3	3					421.036																1442.81	1918.8	1854.67	2154.45			1418.98	669.515		2504.25		1943.24		1663.66	1419.17		2289.34			1133.58			1409.97								1051.36					536.535	1233.62	1457.22	1937.14																	663.794	283.997		562.088	
CDK2	2	2	338.527				284.57			388.811			391.984	463.196							335.664		632.028		599.499	794.131	662.444	734.002		438.115		639.471		538.563	493.08	721.277		595.987	825.31			683.392		147.202	456.542																																					
CDK3	1	1							100.489																																		166.453					436.396									188.229	158.428		137.978								302.798	195.141	249.812	163.522				213.585					325.005		
CDK5	2	2		379.515	198.702												272.299	169.108											275.303	228.404															171.622			87.3533				286.439					338.614	191.472				194.793	177.53		293.501		531.813	371.073			283.757			340.604	257.664		514.302		543.811			
CDK5RAP3	2	2		680.049		354.363			508.616		725.739					219.082																283.498												355.041	395.187												320.995	320.593		498.744		290.827	600.165	269.929		383.737	345.517	660.286	318.963	197.961					1023.14	545.32		431.522				728.424
CDKN2A	1	1		175.51		130.418	215.516		205.301		211.09				521.167	190.77																																															226.304			224.396																
CDSN	2	2	1921.29	458.112	3415.56	1409.46	4889.06		748.489	6494.73	1317.15	25951.5	3391.48		4048.9		2944.18	1011.24	2915.18		2437.94		1455.16	3154.94			2565.44		4433.57			2585.82		5205.19	3812.3		1638.98			4417.72		2128.22		6514.81	3588.62	6259.87	4225.94	1779.61	4536.11	2732.64		5050.84	6051.97		4798.01	5633.21		1264.25	7936.46		8248.84	3048.31		3657.41	1536.9	4167.88	744.967	2619.36	3244.82	1497.55	4101.88	5108.9	6793.36	5585.14	4437.52	7700.8	4487.89	3308.3	3597.61	3609.17	2855.43	2603.77
CDV3	3	3	1094.79	1848.29	590.374	667.753	712.755	1043.3	1235.52	715.466	1107.47	1445.81	512.244	725.065	731.49	1191.25	734.967	1455.04	985.634		841.704		774.036		489.233	663.517	532.48		605.405	449.283		776.944		748.838	592.361	913.863	523.561	451.931					890.627	420.716	962.466	926.061	908.968	720.702	555.504	849.862	522.086	585.022	655.289	696.84			1093.69	779.177	1003.22	810.464	547.215	973.013	1064.07	487.153	805.466	583.749	989.937	1027.3	815.087	641.407	801.577	1126.07	616.464	726.464	756.107	1132.87	384.33		849.484	646.426	427.604	772.676
CEACAM1	1	1																																														245.803																																		
CEACAM5	1	1	524.437		664.103	454.634	386.787	621.044					1093.35			535.838		406.108	370.062								853.42		482.253							658.003		523.766					596.13	1029.55		552.371	426.735	350.054		402.107	816.855	564.435		785.543			588.848	232.835	626.1		875.421	513.007	652.417	820.049	499.974	600.194	361.098	754.878	645.508	380.175				463.606	942.775		770.911	719.95	538.161		1040.21	465.47
CEACAM6	1	1			319.587		486.388	539.681		524.005		705.322	340.005	409.851	451.943	624.739	444.658	354.305	368.514			275.855				248.588			143.606				1187.79						465.478				809.466	596.817				2292.2	955.433	439.234		683.487				1156.84		246.345	877.663			439.175	494.614	644.978	724.681	468.748	164.452		535.557	365.229	401.101	716.946	452.111	428.843	737.641	324.389	595.543	628.757	823.666	637.417		540.355
CEACAM7	1	1	295.768	205.569	893.165	422.287		466.761		1141.64	192.451				661.256	1050.37	824.855	323.325	909.257				582.35					1193.58	1081.98			798.488			1181.39	1051.3			708.567	1381.68			855.791	746.116	681.35	1229.84	811.997	364.101	704.256	1484.13	1178.4	841.197	879.383	1087.54	1754.82	1220.48	651.329	280.858	1289.8	485.441		877.361	492.316	1246.54	1159.98	781.167	255.923	478.174	1002.1	375.805	1038.51	1305.8	720.026	506.48	1318.45	638.441	1248.39	899.548	1147.3	1016.12	1680.35	658.701
CEACAM8	1	1																																														774.048																																		
CEMIP	2	2	465.484	360.805	89.0625						269.803						290.964		341.464																																																															
CEND1	1	1																									272.713			90.8805								301.765																																												
CENPV	1	1				543.57	374.808	482.829		1072.59			513.745														993.354								915.899									677.345					1081			1232.94	931.484				443.014	281.153				745.949				434.311								602.54			991.764		712.748	922.679		
CEP170	2	2	442.688	179.068		298.963	291.023	314.125	430.796	477.519	350.056		467.334			539.457	511.4	546.472	419.585													333.134																																			149.767								249.934	257.204						
CEPT1	1	1	377.036	316.994	724.437	387.794		308.17	310.099		453.491			461.238			432.21	350.398	463.549		311.927	477.097										742.441						552.452	575.869				791.276	440.886	456.007	829.802	682.63	541.278		644.059		891.524		722.946		1207.11	1040.13	515.05	751.473				901.096	982.566	958.976	1355.19	1327.75	868.047	1137.26	853.285	1111.6	829.643	1020.64	744.392	665.513	736.284	829.128		686.074		527.683	844.403
CERCAM	1	1	406.87	103.045		141.683			147.453		131.009																																																																							
CERS2	1	1	766.412	364.843		547.803			531.468		837.692				768.618	494.757		662.422	559.081		607.561		599.049	1107.3		794.228	482.406			379.184						898.048		738.139	887			766.502			782.928	504.427				705.758							792.037	569.733				618.224			442.358		497.717	394.943		616.449									409.517			448.434
CERT1	3	3		88.3118	154.619						91.7087										126.52																						289.567	195.159	182.638	170.504	244.772	245.114		416.633			287.614				237.455	197.97		368.662	300.911	332.669	125.203				251.118	227.237	461.489	320.867			211.989	99.9403	379.149	298.874						489.034
CES1P1	1	1																																														142.605									330.82																									
CES2	2	2	84.2113		180.801														153.085																									538.871			97.5085		498.948									83.2185																								
CETN2	1	1																			111.459									154.122		247.221						401.531																													93.6316															
CFB	7	7	538.341		1593.37	1242.39	694.909	1446.86													432.371					1282.41																	1362.83	5503.98				2429.76									676.547				1821.6	1221.82	872.454		1284.79	1011.98	984.73	1513.32		1080.89				957.097	1131.96	923.556	1324.6	1221.57	1230.99	1073.05	1502.85	1188.51
CFD	1	1																												309.687														587.413				360.702																																		246.464
CFH	2	2			437.709	338.25		401.399					298.384													204.927																		1831.59				826.194				448.637											120.807		364.796	340.179	376.766	674.262	431.868	394.691					750.914	487.984		617.118	547.427		568.841	513.591
CFL1	8	8	23863.8	21015.8	14590.5	15157	10726.4	14012.5	21121.7	13804.1	26132.7	9650.76	13323	12469.2	10432.3	16958.6	14410.5	14499.9	17825.2	1038.99	21127.1	14307.7	12829.1	10620.7	17015.9	21042.4	14842.6	14235.4	16277.5	16089.5	12851.6	19869.9	4116.56	11663.7	14733.7	12106.8	11689.7	12690.3	17453.3	8372.49	4099.4	15464	12187	11348.8	24064.7	14853.1	12369.8	33018.2	9200.88	17016	16467.8	12659.8	14158.2	15398.2	12456.1	14143.1	30272.5	16836.7	13428.6	16614.5	16035.7	15982.8	18126.2	12480.2	17023.2	11173.7	21416.4	15923.4	15695.5	18060	11220.2	13177.5	15807.3	12498.9	17643.9	17048.6	11257.5	15391.2	17035.4	14073.5	15764.5	7537.78
CFL2	3	3	757.726	675.71	234.442	362.276	286.539	324.788	763.124		1224.79	241.615	298.884		918.752	464.868	484.171	720.049	480.345		413.275		296.287					639.008		631.027		371.519		397.126	359.89	409.193		493.352	506.561			552.231		249.933				142.805					278.628															350.837														
CGN	1	1																																										361.565																																						
CHAD	1	1																																										128.872																																						98.7723
CHCHD3	4	4	1341.12	1460.91	1073.45	749.933			1187.64		567.726				663.259	839.57			879.956		1244.58		1431.07	1809.06	806.351		1445.82	993.185	1060.4	722.806		1078.58		1109.83				1137.42	1253.47			1221.84			1170.69	1167.76	2626.1	1182.17	1997.42	1052.02	2178.49		1592.74				1269.12	1111.79	1555.48	790.036		1173.55	1050.33	1476.74	969.55	1109.05	946.234	1380.67	1163.58	1094.85	1799.03		1623.91	1164.97	1208.89	1284.66	1162.37	1740.23	1300.57	1171.46	1143.97	1453.73
CHD3	1	1	1687.91	1266.79	1748.87	1973.89	2008.48	1913.71	1851.26	2022.75	1636.48	2545.61		1965.94	2280.67	2001.65	2484.41	3118.5	1943.45	2666.42	2720.76	3795.51	2446.89	3713.61	1936.74	3467.71	2721.81	3191.5	2777.17	2256.57		2032.32		2057.55	3007.43	2954.41	4221.91	3413.27	2472.12	4961.99	7848.98	4535.13		1257.81	2180.06	2548.97	1577.25	1385.49	1668.88	2343.48	3656.04		1663.49	2732.56	3351.77		2436.14	1928.64	2334.45	5964.4	2440.1	2236.24	2093.2	2076.2	2172.22	2205.72	2077.36	3290.24	1761.15	2380.78	1565.28	1412.25	2010.09	1357.04		1881.61	2195.54	2516.01	2252.61	4048.64	2827.55	2465.28
CHD4	2	2	195.982			174.216		362.923	160.361	283.899	180.292					214.884	357.595		217.192						446.389	277.89		815.505		220.68		581.034				367.508		283.844				535.608						208.614										147.09									433.684	229.82		212.727												285.297
CHI3L1	4	4	145.402		359.423	286.464	386.322					1246			284.274										326.323			407.401		311.108														453.066	348.074			1486.12	412.396								711.17						252.361		535.274	1287.28	551.257	381.476	731.809	348.757				1010.45		486.37	557.506		389.994	405.478	199.073	599.58
CHI3L2	3	3																																										876.117																									634.355													
CHID1	3	3																												340.681														1123.88				527.079										584.885					400.457																			
CHIT1	4	4					261.469											561.551														589.629												651.501		1092.3		570.098	998.13	656.739							1370.95	158.385			542.386	2946.55				3742.59	391.07	609.411	764.895					871.515	961.448	733.697	730.765		982.411			2648.79
